60 	 20 	 20 	 0 	 399 
0 	 
0 	 
0 	 
0 	 
0 	 
0 	 
2 	 -0.935635
424 	 6.088245
496 	 6.362130
496 	 6.493414
500 	 6.509336
494 	 6.244157
446 	 5.783792
1 	 7.595539
0 	 
0 	 
0 	 
0 	 
0 	 
0 	 
0 	 
0 	 
0 	 
0 	 
27 	 4.998424
497 	 6.173301
500 	 6.929910
500 	 7.739684
500 	 8.382830
500 	 8.671055
500 	 8.621909
500 	 8.203207
500 	 7.620742
500 	 6.922486
488 	 6.137574
31 	 5.614873
0 	 
0 	 
0 	 
0 	 
0 	 
0 	 
0 	 
342 	 5.717806
500 	 6.728548
500 	 7.865106
500 	 9.172712
500 	 10.167964
500 	 10.829482
500 	 11.197628
500 	 11.119524
500 	 10.791206
500 	 10.152447
500 	 9.113506
500 	 7.883720
500 	 6.656899
316 	 5.795454
0 	 
0 	 
0 	 
0 	 
0 	 
325 	 5.832134
500 	 6.836526
500 	 8.580418
500 	 10.142497
500 	 11.446924
500 	 12.412079
500 	 13.064295
500 	 13.337018
500 	 13.351798
500 	 13.023946
500 	 12.353865
500 	 11.426070
500 	 10.150464
500 	 8.516496
500 	 6.927843
334 	 5.991655
0 	 
0 	 
0 	 
33 	 4.986031
499 	 6.712185
500 	 8.574366
500 	 10.495618
500 	 12.052744
500 	 13.333873
500 	 14.269636
500 	 14.900408
500 	 15.235855
500 	 15.172823
500 	 14.878249
500 	 14.297941
500 	 13.288013
500 	 11.991788
499 	 10.439445
500 	 8.561988
500 	 6.627474
42 	 5.286319
0 	 
0 	 
489 	 6.302979
500 	 7.876813
500 	 10.079147
500 	 12.062793
500 	 13.657481
500 	 14.857732
500 	 15.807876
500 	 16.443772
500 	 16.780522
500 	 16.796743
500 	 16.477286
500 	 15.844174
500 	 14.909694
500 	 13.610284
500 	 12.050202
500 	 10.195721
500 	 7.912011
495 	 6.230625
0 	 
0 	 
500 	 6.920082
500 	 9.201070
500 	 11.430369
500 	 13.335875
500 	 14.881494
500 	 16.122254
500 	 17.089373
500 	 17.727414
500 	 18.031184
500 	 18.029077
500 	 17.725678
500 	 17.084297
500 	 16.166834
500 	 14.896779
500 	 13.302469
500 	 11.443608
500 	 9.151332
500 	 6.862208
0 	 
414 	 6.095611
500 	 7.723970
500 	 10.245384
500 	 12.373582
500 	 14.277242
500 	 15.865527
500 	 17.101139
500 	 18.036157
500 	 18.653237
500 	 18.965491
500 	 18.981123
500 	 18.681877
500 	 18.052133
500 	 17.096630
500 	 15.839194
500 	 14.252220
500 	 12.362082
500 	 10.137075
500 	 7.596223
443 	 6.018585
487 	 6.346679
500 	 8.310014
500 	 10.849221
500 	 13.040551
500 	 14.908856
500 	 16.482290
500 	 17.735897
500 	 18.703493
500 	 19.288807
500 	 19.603282
500 	 19.619795
500 	 19.305972
500 	 18.690678
500 	 17.708448
500 	 16.496478
500 	 14.919810
500 	 12.985819
500 	 10.779956
500 	 8.298192
495 	 6.533025
498 	 6.645344
500 	 8.619258
500 	 11.121168
500 	 13.299423
500 	 15.200708
500 	 16.794449
500 	 18.018823
500 	 19.005744
500 	 19.607249
500 	 19.926359
500 	 19.898896
500 	 19.582229
500 	 18.978728
500 	 18.050762
500 	 16.758193
500 	 15.202520
500 	 13.291645
500 	 11.118340
500 	 8.549011
497 	 6.566523
495 	 6.712500
500 	 8.599034
500 	 11.071747
500 	 13.308664
500 	 15.231344
500 	 16.794964
500 	 18.055338
500 	 18.998234
500 	 19.590189
500 	 19.891570
500 	 19.886036
500 	 19.591997
500 	 18.986568
500 	 18.027265
500 	 16.790202
500 	 15.228831
500 	 13.326061
500 	 11.095209
500 	 8.501249
499 	 6.378038
493 	 6.456250
500 	 8.349653
500 	 10.760703
500 	 12.998870
500 	 14.861953
500 	 16.480772
500 	 17.740916
500 	 18.666736
500 	 19.268204
500 	 19.569284
500 	 19.588831
500 	 19.275312
500 	 18.656519
500 	 17.735887
500 	 16.468562
500 	 14.876227
500 	 13.022782
500 	 10.756608
500 	 8.239874
491 	 6.285720
452 	 5.951616
500 	 7.702277
500 	 10.121177
500 	 12.336451
500 	 14.204774
500 	 15.825214
500 	 17.114458
500 	 18.005241
500 	 18.618721
500 	 18.926352
500 	 18.938858
500 	 18.650859
500 	 17.994176
500 	 17.121049
500 	 15.825281
500 	 14.283735
500 	 12.402096
